Name,Date,Wins,Losses,Draws,Current lose streak,Current win streak,Average significant strikes landed,Average significant strike %,Average submissions attempted,Average takedowns landed,Average takedown %,Longest win streak,Total rounds fought,Total title bouts,Wins by majority decision,Wins by split decision,Wins by unanimous decision,Wins by KO/TKO,Wins by Submission,Wins by Doctor Stoppage,Age,Stance,Height (cm),Reach (cm),Win ratio,Total fights
Hannah Cifers,2020-08-29,2,4,0,3,0,4.68,0.43,0.3,0.29,1.0,2,12,0,0,1,1,0,0,0,28,Orthodox,154.94,157.48,0.3333333333333333,6
Hannah Goldy,2021-09-18,1,2,0,2,0,6.05,0.47,0.3,0.61,0.33,1,9,0,0,0,1,0,0,0,29,Orthodox,162.56,154.94,0.3333333333333333,3
Hans Stringer,2015-07-18,1,1,0,1,0,38.5,0.64,0.0,2.0,0.56,1,5,0,0,1,0,0,0,0,28,Orthodox,190.5,185.42,0.5,2
Harry Hunsucker,2021-03-20,0,1,0,1,0,4.33,0.51,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,32,Orthodox,187.96,190.5,0.0,1
Hatsu Hioki,2015-05-09,3,4,0,1,0,31.42857143,0.432857143,0.714285714,2.285714286,0.555714286,2,20,0,0,1,2,0,0,0,31,Orthodox,180.34,177.8,0.42857142857142855,7
Hayder Hassan,2015-12-19,0,1,0,1,0,3.0,0.27,0.0,0.0,0.0,0,2,1,0,0,0,0,0,0,33,Orthodox,177.8,177.8,0.0,1
Heather Jo Clark,2016-05-08,1,0,0,0,1,56.0,0.56,1.0,1.0,0.2,1,3,0,0,0,1,0,0,0,35,Orthodox,167.64,162.56,1.0,1
Hector Lombard,2018-09-22,3,8,0,6,0,35.36363636,0.490909091,0.181818182,1.363636364,0.382727273,2,26,0,0,0,1,2,0,0,40,Southpaw,175.26,180.34,0.2727272727272727,11
Hector Sandoval,2017-08-05,2,1,0,0,2,23.33333333,0.503333333,0.666666667,1.666666667,0.176666667,2,5,0,0,0,1,1,0,0,31,Orthodox,157.48,162.56,0.6666666666666666,3
Hector Urbina,2016-09-24,1,1,0,1,0,7.0,0.485,2.5,0.0,0.0,1,4,0,0,0,0,0,1,0,29,Orthodox,180.34,185.42,0.5,2
Heili Alateng,2020-10-03,2,0,0,0,2,2.77,0.37,0.0,3.5,0.35,2,6,0,0,1,1,0,0,0,28,Orthodox,165.1,167.64,1.0,2
Henrique da Silva,2017-06-10,2,2,0,2,0,40.75,0.5825,0.25,0.25,0.0825,2,9,0,0,0,0,1,1,0,27,Orthodox,190.5,193.04,0.5,4
Henry Briones,2018-05-19,1,3,0,3,0,33.5,0.3225,0.25,0.0,0.0,1,9,0,0,0,0,0,1,0,37,Orthodox,172.72,175.26,0.25,4
Henry Cejudo,2020-05-09,9,2,0,0,5,3.82,0.44,0.2,2.16,0.35,5,30,4,0,2,4,3,0,0,33,Orthodox,162.56,162.56,0.8181818181818182,11
Henry Martinez,2012-12-08,1,1,0,0,1,42.5,0.255,0.0,0.0,0.0,1,6,0,0,1,0,0,0,0,29,Southpaw,170.18,172.72,0.5,2
Herbert Burns,2020-08-15,2,0,0,0,2,2.6,0.44,6.9,4.59,1.0,2,2,0,0,0,0,1,1,0,32,Orthodox,175.26,185.42,1.0,2
Hernani Perpetuo,2014-07-26,0,1,0,1,0,21.0,0.22,1.0,0.0,0.0,0,3,0,0,0,0,0,0,0,29,Orthodox,182.88,187.96,0.0,1
Holly Holm,2020-10-03,6,5,0,0,1,2.75,0.35,0.1,0.5,0.27,3,38,5,0,1,3,2,0,0,38,Southpaw,172.72,175.26,0.5454545454545454,11
Horacio Gutierrez,2016-08-06,0,1,0,1,0,10.0,0.26,0.0,0.0,0.0,0,3,1,0,0,0,0,0,0,25,Orthodox,177.8,175.26,0.0,1
Hu Yaozong,2018-11-24,0,1,0,1,0,8.0,0.44,1.0,0.0,0.0,0,2,0,0,0,0,0,0,0,23,Orthodox,190.5,182.88,0.0,1
Hugo Viana,2015-08-01,3,2,0,1,0,38.4,0.398,0.0,0.0,0.0,2,11,0,0,1,1,1,0,0,32,Orthodox,167.64,170.18,0.6,5
Humberto Bandenay,2018-11-17,1,1,0,1,0,3.5,0.855,0.5,0.0,0.0,1,2,0,0,0,0,1,0,0,24,Southpaw,180.34,181.61,0.5,2
Hunter Azure,2021-04-10,3,1,0,0,1,3.92,0.53,1.3,1.97,0.34,2,11,0,0,0,3,0,0,0,29,Orthodox,172.72,175.26,0.75,4
Hyun Gyu Lim,2015-05-16,3,1,0,0,1,55.0,0.5,0.25,0.25,0.25,2,9,0,0,0,0,3,0,0,30,Orthodox,190.5,195.58,0.75,4
Ian Entwistle,2016-04-10,1,1,0,0,1,0.5,0.055,3.0,0.0,0.0,1,2,0,0,0,0,0,1,0,29,Orthodox,165.1,162.56,0.5,2
Ian Heinisch,2021-07-24,4,3,0,1,0,3.25,0.5,0.7,1.02,0.17,3,17,0,0,0,2,2,0,0,32,Orthodox,180.34,182.88,0.5714285714285714,7
Ian Loveland,2011-08-27,1,1,0,1,0,44.5,0.445,0.0,0.0,0.0,1,6,0,0,0,1,0,0,0,27,Orthodox,172.72,178.0,0.5,2
Ian McCall,2015-01-31,2,3,0,0,2,61.2,0.414,0.0,2.0,0.28,2,15,0,0,0,2,0,0,0,30,Orthodox,165.1,162.56,0.4,5
Ignacio Bahamondes,2021-08-21,1,1,0,1,0,7.56,0.42,0.0,0.0,0.0,1,5,0,0,0,0,1,0,0,23,Orthodox,190.5,190.5,0.5,2
Igor Araujo,2015-07-15,2,1,0,1,0,13.66666667,0.376666667,0.666666667,1.0,0.146666667,2,8,0,0,0,2,0,0,0,34,Orthodox,185.42,195.58,0.6666666666666666,3
Igor Pokrajac,2016-04-10,4,8,0,5,0,19.75,0.485833333,0.166666667,0.583333333,0.200833333,3,25,0,0,0,1,2,1,0,37,Orthodox,182.88,193.04,0.3333333333333333,12
Ike Villanueva,2021-06-26,1,2,0,0,1,3.62,0.4,0.0,0.0,0.0,1,5,0,0,0,0,1,0,0,37,Orthodox,185.42,185.42,0.3333333333333333,3
Ildemar Alcantara,2015-07-15,4,2,0,0,1,28.0,0.41,1.0,2.166666667,0.621666667,2,17,0,0,2,1,0,1,0,32,Orthodox,187.96,198.12,0.6666666666666666,6
Ilia Topuria,2021-07-10,2,0,0,0,2,2.77,0.48,3.4,3.35,0.55,2,4,0,0,0,1,1,0,0,24,Orthodox,170.18,175.26,1.0,2
Iliarde Santos,2013-10-09,0,2,0,2,0,23.0,0.275,0.0,0.5,0.07,0,4,0,0,0,0,0,0,0,33,Orthodox,165.1,167.64,0.0,2
Ilir Latifi,2021-06-05,7,6,0,3,0,1.84,0.39,0.4,2.02,0.34,3,25,0,0,0,2,3,2,0,37,Orthodox,177.8,185.42,0.5384615384615384,13
Impa Kasanganay,2021-09-18,4,1,0,0,1,4.96,0.48,0.2,1.75,0.58,3,13,0,0,0,3,0,1,0,27,Orthodox,180.34,190.5,0.8,5
Ion Cutelaba,2021-09-18,4,5,1,2,0,4.91,0.42,0.0,4.39,0.6,2,19,0,0,0,1,3,0,0,27,Southpaw,185.42,190.5,0.4,10
Irene Aldana,2021-07-10,5,4,0,1,0,5.61,0.39,0.1,0.22,0.5,3,27,0,0,1,2,1,1,0,33,Orthodox,175.26,172.72,0.5555555555555556,9
Irwin Rivera,2020-09-19,1,1,0,0,1,2.33,0.41,0.0,1.0,0.22,1,6,0,0,1,0,0,0,0,31,Southpaw,167.64,170.18,0.5,2
Isaac Vallie-Flagg,2014-11-22,1,2,0,2,0,68.0,0.393333333,0.0,0.333333333,0.166666667,1,9,0,0,1,0,0,0,0,36,Orthodox,172.72,172.72,0.3333333333333333,3
Islam Makhachev,2021-07-17,8,1,0,0,7,2.24,0.58,1.0,3.31,0.65,7,20,0,0,0,4,1,3,0,29,Southpaw,177.8,177.8,0.8888888888888888,9
Ismail Naurdiev,2020-02-29,2,1,0,0,1,3.4,0.56,0.3,1.67,0.83,1,9,0,0,0,2,0,0,0,23,Orthodox,177.8,187.96,0.6666666666666666,3
Israel Adesanya,2021-06-12,9,1,0,1,0,3.94,0.5,0.2,0.0,0.0,9,33,5,0,1,4,4,0,0,31,Switch,193.04,203.2,0.9,10
Issei Tamura,2013-03-16,1,1,0,1,0,10.0,0.485,0.0,0.5,0.25,1,4,0,0,0,0,1,0,0,29,Orthodox,165.1,160.02,0.5,2
Iuri Alcantara,2018-08-25,10,7,0,0,1,27.23529412,0.471764706,0.470588235,0.941176471,0.362352941,3,38,0,0,1,4,3,2,0,38,Southpaw,175.26,180.34,0.5882352941176471,17
Ivan Jorge,2015-07-18,2,1,0,0,1,52.33333333,0.503333333,0.666666667,1.666666667,0.166666667,1,9,0,0,0,2,0,0,0,34,Orthodox,175.26,185.42,0.6666666666666666,3
Ivan Menjivar,2014-03-01,4,4,0,2,0,22.5,0.4525,0.625,0.25,0.25,3,16,0,0,0,1,1,2,0,31,Orthodox,167.64,162.56,0.5,8
JC Cottrell,2017-01-28,0,1,0,1,0,14.0,0.26,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,27,Orthodox,175.26,180.34,0.0,1
JJ Aldrich,2021-08-28,5,3,0,0,1,4.05,0.44,0.0,0.82,0.41,3,23,0,0,1,4,0,0,0,28,Southpaw,165.1,170.18,0.625,8
JP Buys,2021-09-18,1,2,0,1,0,1.76,0.43,2.5,1.7,0.3,1,5,0,0,0,0,0,1,0,25,Orthodox,165.1,170.18,0.3333333333333333,3
Jacare Souza,2021-05-15,19,8,0,3,0,2.53,0.47,1.3,2.57,0.39,8,62,0,0,0,4,5,10,0,41,Orthodox,185.42,182.88,0.7037037037037037,27
Jack Hermansson,2021-05-22,8,4,0,1,0,4.86,0.45,0.6,2.09,0.36,4,26,0,0,0,2,3,3,0,32,Orthodox,185.42,195.58,0.6666666666666666,12
Jack Marshman,2020-10-31,3,4,0,1,0,2.64,0.28,0.0,0.0,0.0,1,15,0,0,1,1,1,0,0,30,Orthodox,182.88,185.42,0.42857142857142855,7
Jack May,2014-08-16,0,1,0,1,0,5.0,0.83,0.0,1.0,0.33,0,1,0,0,0,0,0,0,0,33,Switch,203.2,200.66,0.0,1
Jack Shore,2021-04-10,2,0,0,0,2,3.14,0.57,0.8,5.52,0.46,2,5,0,0,0,0,0,2,0,26,Orthodox,172.72,180.34,1.0,2
Jacob Kilburn,2021-01-16,0,2,0,2,0,0.77,0.55,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,25,Orthodox,175.26,182.88,0.0,2
Jacob Malkoun,2021-04-17,0,1,0,1,0,1.76,0.47,2.0,7.84,0.33,0,1,0,0,0,0,0,0,0,25,Orthodox,175.26,185.42,0.0,1
Jacob Volkmann,2012-10-05,5,3,0,1,0,15.0,0.3825,1.625,2.375,0.42,5,20,0,0,2,3,0,0,0,32,Southpaw,175.26,180.34,0.625,8
Jai Herbert,2021-06-26,0,1,0,1,0,1.83,0.3,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,33,Orthodox,185.42,195.58,0.0,1
Jairzinho Rozenstruik,2021-09-25,6,2,0,0,1,2.8,0.46,0.0,0.0,0.0,4,18,0,0,0,0,6,0,0,33,Orthodox,187.96,198.12,0.75,8
Jake Collier,2021-06-12,4,4,0,0,1,5.52,0.42,0.3,0.48,0.21,1,18,0,0,1,2,1,0,0,32,Orthodox,190.5,198.12,0.5,8
Jake Ellenberger,2018-08-25,10,10,0,3,0,20.25,0.4115,0.2,1.15,0.3525,6,40,0,0,1,2,5,1,1,33,Orthodox,175.26,180.34,0.5,20
Jake Hecht,2012-06-08,1,1,0,1,0,17.5,0.55,0.0,0.0,0.0,1,3,0,0,0,0,1,0,0,28,Orthodox,182.88,193.04,0.5,2
Jake Lindsey,2014-10-04,0,1,0,1,0,49.0,0.65,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,28,Switch,180.34,180.34,0.0,1
Jake Matthews,2021-03-06,10,4,0,0,3,3.03,0.44,0.6,1.93,0.41,3,34,0,0,1,4,1,4,0,26,Orthodox,180.34,185.42,0.7142857142857143,14
Jake Shields,2014-03-15,4,3,0,0,2,49.28571429,0.377142857,0.0,1.428571429,0.121428571,2,23,1,0,3,1,0,0,0,35,Orthodox,182.88,182.88,0.5714285714285714,7
Jalin Turner,2021-09-25,4,2,0,0,2,6.2,0.47,1.9,0.98,0.75,2,10,0,0,0,0,3,1,0,26,Southpaw,190.5,195.58,0.6666666666666666,6
Jamahal Hill,2021-06-12,3,0,0,0,3,7.5,0.52,0.0,0.0,0.0,3,8,0,0,0,1,2,0,0,30,Southpaw,193.04,200.66,1.0,3
Jamall Emmers,2021-08-28,1,2,0,0,1,5.73,0.53,0.4,2.76,0.53,1,8,0,0,0,1,0,0,0,32,Orthodox,177.8,187.96,0.3333333333333333,3
James Bochnovic,2018-05-12,0,1,0,1,0,5.0,0.2,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,29,Orthodox,193.04,205.74,0.0,1
James Head,2013-08-28,2,2,0,1,0,25.25,0.4925,0.5,0.25,0.25,2,8,0,0,1,0,0,1,0,29,Orthodox,185.42,185.42,0.5,4
James Irvin,2010-08-01,4,5,0,2,0,5.333333333,0.534444444,0.111111111,0.0,0.0,2,11,0,0,0,0,3,0,0,31,Orthodox,187.96,190.5,0.4444444444444444,9
James Krause,2020-10-17,8,6,0,1,0,4.65,0.48,1.0,1.05,0.18,6,33,0,0,0,3,3,2,0,34,Orthodox,187.96,185.42,0.5714285714285714,14
James Moontasri,2016-12-17,2,3,0,1,0,19.2,0.466,0.2,0.0,0.0,1,10,0,0,0,0,1,1,0,28,Switch,177.8,180.34,0.4,5
James Te Huna,2016-03-19,5,4,0,3,0,26.77777778,0.557777778,0.111111111,1.222222222,0.164444444,4,15,0,0,0,2,3,0,0,34,Orthodox,187.96,190.5,0.5555555555555556,9
James Vick,2019-10-12,9,4,0,3,0,4.13,0.39,0.7,0.26,0.33,5,26,0,0,0,4,2,3,0,32,Orthodox,190.5,193.04,0.6923076923076923,13
James Wilks,2010-10-16,2,1,0,0,1,24.66666667,0.466666667,4.0,1.333333333,0.433333333,1,7,1,0,0,1,0,1,0,32,Orthodox,185.42,190.5,0.6666666666666666,3
Jamey Simmons,2021-08-07,0,1,0,1,0,0.79,0.21,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,28,Orthodox,167.64,177.8,0.0,1
Jamie Moyle,2018-07-07,1,1,0,1,0,76.5,0.555,0.0,1.5,0.15,1,6,0,0,0,1,0,0,0,29,Orthodox,154.94,165.1,0.5,2
Jamie Mullarkey,2021-10-02,1,2,0,0,1,3.03,0.4,0.4,3.5,0.32,1,7,0,0,0,0,1,0,0,27,Orthodox,182.88,187.96,0.3333333333333333,3
Jamie Pickett,2021-05-15,1,3,0,1,0,2.87,0.55,0.4,1.44,0.4,1,9,0,0,0,0,1,0,0,32,Orthodox,187.96,203.2,0.25,4
Jamie Varner,2014-12-13,3,5,0,3,0,29.875,0.39,0.75,2.875,0.64125,2,17,0,0,1,0,1,1,0,30,Orthodox,172.72,182.88,0.375,8
Jan Blachowicz,2021-03-06,10,5,0,0,4,3.59,0.49,0.2,1.18,0.53,4,39,1,0,1,3,4,2,0,38,Orthodox,187.96,198.12,0.6666666666666666,15
Jared Cannonier,2021-08-21,6,5,0,1,0,3.6,0.49,0.0,0.12,0.33,3,23,0,0,0,1,5,0,0,37,Switch,180.34,195.58,0.5454545454545454,11
Jared Gooden,2021-07-31,0,2,0,2,0,5.04,0.42,0.0,0.96,1.0,0,6,0,0,0,0,0,0,0,27,Orthodox,182.88,195.58,0.0,2
Jared Gordon,2021-10-02,5,3,0,0,2,5.22,0.56,0.0,2.54,0.39,2,19,0,0,0,4,1,0,0,33,Orthodox,175.26,172.72,0.625,8
Jared Hamman,2013-08-31,2,4,0,2,0,46.16666667,0.401666667,0.0,0.333333333,0.166666667,1,12,0,0,0,1,1,0,0,31,Orthodox,190.5,190.5,0.3333333333333333,6
Jared Papazian,2012-12-15,0,2,0,2,0,37.5,0.405,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,24,Southpaw,172.72,170.18,0.0,2
Jared Rosholt,2016-02-06,6,1,0,0,3,26.57142857,0.537142857,0.142857143,1.857142857,0.378571429,3,19,0,0,0,5,1,0,0,29,Orthodox,187.96,190.5,0.8571428571428571,7
Jared Vanderaa,2021-05-22,1,1,0,1,0,5.59,0.49,0.0,0.53,1.0,1,3,0,0,0,0,1,0,0,29,Orthodox,193.04,203.2,0.5,2
Jarjis Danho,2021-04-10,0,1,1,1,0,3.38,0.5,0.0,0.51,0.16,0,6,0,0,0,0,0,0,0,37,Orthodox,190.5,187.96,0.0,2
Jarred Brooks,2018-09-08,1,2,0,2,0,29.33333333,0.446666667,0.333333333,4.666666667,0.55,1,8,0,0,1,0,0,0,0,25,Switch,160.02,157.48,0.3333333333333333,3
Jason Brilz,2011-11-19,3,3,0,2,0,30.66666667,0.536666667,1.0,1.833333333,0.371666667,2,15,0,0,0,2,1,0,0,36,Orthodox,180.34,180.34,0.5,6
Jason Gonzalez,2019-04-27,1,2,0,1,0,12.0,0.353333333,0.333333333,0.0,0.0,1,4,0,0,0,0,0,1,0,29,Southpaw,187.96,187.96,0.3333333333333333,3
Jason High,2014-06-07,2,2,0,0,2,4.5,0.2375,2.25,1.25,0.45,2,8,0,0,0,1,0,1,0,32,Southpaw,172.72,180.34,0.5,4
Jason Knight,2018-11-03,4,4,0,3,0,40.75,0.36125,1.625,1.25,0.30125,4,21,0,0,1,1,1,1,0,26,Orthodox,177.8,180.34,0.5,8
Jason MacDonald,2012-05-15,6,7,0,1,0,9.923076923,0.536153846,0.846153846,0.615384615,0.178461538,2,22,0,0,0,0,2,4,0,36,Orthodox,190.5,203.2,0.46153846153846156,13
Jason Miller,2012-05-26,0,2,0,2,0,21.5,0.305,0.0,1.0,0.125,0,6,0,0,0,0,0,0,0,31,Orthodox,185.42,182.88,0.0,2
Jason Novelli,2016-11-05,0,1,0,1,0,8.0,0.28,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,37,Orthodox,182.88,190.5,0.0,1
Jason Reinhardt,2011-08-14,0,2,0,2,0,1.5,0.33,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,41,Orthodox,167.64,163.0,0.0,2
Jason Saggo,2017-09-16,3,2,0,1,0,25.2,0.436,0.0,1.8,0.306,2,11,0,0,1,0,2,0,0,31,Orthodox,180.34,180.34,0.6,5
Jason Witt,2021-07-31,1,2,0,1,0,2.63,0.49,1.3,6.46,0.45,1,4,0,0,0,0,0,1,0,34,Orthodox,177.8,177.8,0.3333333333333333,3
Jason Young,2012-09-29,1,2,0,0,1,44.33333333,0.376666667,0.0,2.0,0.44,1,9,0,0,0,1,0,0,0,26,Orthodox,175.26,185.42,0.3333333333333333,3
Jay Hieron,2012-10-05,0,2,0,2,0,7.5,0.465,1.5,4.5,0.375,0,4,0,0,0,0,0,0,0,36,Orthodox,182.88,190.5,0.0,2
Jeff Curran,2012-05-15,0,2,0,2,0,25.0,0.46,1.0,0.0,0.0,0,6,0,0,0,0,0,0,0,34,Orthodox,167.64,175.26,0.0,2
Jeff Hougland,2012-11-10,1,1,0,1,0,39.5,0.43,2.0,0.5,0.1,1,6,0,0,0,1,0,0,0,34,Orthodox,170.18,172.72,0.5,2
Jeff Hughes,2020-09-26,0,2,0,2,0,4.34,0.51,0.0,0.78,0.5,0,7,0,0,0,0,0,0,0,32,Orthodox,187.96,195.58,0.0,2
Jenel Lausa,2018-06-23,1,2,0,2,0,23.66666667,0.33,1.0,0.666666667,0.5,1,9,0,0,0,1,0,0,0,29,Orthodox,165.1,172.72,0.3333333333333333,3
Jennifer Maia,2021-07-10,3,3,0,1,0,3.8,0.38,0.1,0.29,0.5,2,18,1,0,0,2,0,1,0,32,Orthodox,162.56,162.56,0.5,6
Jeremy Kennedy,2018-02-10,3,0,0,0,3,38.0,0.476666667,0.0,7.0,0.6,3,9,0,0,0,3,0,0,0,25,Orthodox,180.34,180.34,1.0,3
Jeremy Kimball,2017-06-25,0,1,0,1,0,5.0,0.29,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,26,Switch,182.88,182.88,0.0,1
Jeremy Larsen,2013-05-18,0,1,0,1,0,13.0,0.44,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,28,Orthodox,177.8,177.8,0.0,1
Jeremy Stephens,2021-07-17,15,17,0,4,0,3.17,0.4,0.4,1.16,0.38,3,85,0,0,1,6,8,0,0,35,Orthodox,175.26,180.34,0.46875,32
Jerome Rivera,2021-07-10,1,3,0,3,0,3.21,0.33,0.0,0.0,0.0,1,9,0,0,0,1,0,0,0,26,Southpaw,177.8,182.88,0.25,4
Jerrod Sanders,2016-07-07,1,2,0,0,1,6.0,0.613333333,1.0,1.0,0.123333333,1,5,0,0,0,1,0,0,0,36,Orthodox,172.72,182.88,0.3333333333333333,3
Jessamyn Duke,2015-07-25,1,2,0,2,0,64.33333333,0.503333333,1.0,0.666666667,0.22,1,7,0,0,0,1,0,0,0,29,Orthodox,180.34,185.42,0.3333333333333333,3
Jesse Bongfeldt,2011-06-11,0,1,0,1,0,53.0,0.65,0.0,2.0,0.33,0,3,0,0,0,0,0,0,0,30,Orthodox,182.88,183.0,0.0,1
Jesse Forbes,2010-05-29,0,2,0,2,0,20.5,0.31,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,25,Southpaw,187.96,190.5,0.0,2
Jesse Lennox,2010-06-12,1,1,0,1,0,29.5,0.245,0.5,1.0,0.5,1,6,0,0,0,0,0,0,1,28,Orthodox,175.26,182.88,0.5,2
Jesse Ronson,2020-07-25,0,3,0,3,0,3.09,0.46,0.3,0.67,0.4,0,9,0,0,0,0,0,0,0,34,Southpaw,177.8,182.88,0.0,3
Jesse Taylor,2017-07-07,0,1,0,1,0,4.0,0.3,0.0,1.0,0.33,0,1,0,0,0,0,0,0,0,34,Orthodox,182.88,185.42,0.0,1
Jessica Aguilar,2019-03-30,1,3,0,1,0,66.0,0.5725,0.0,1.0,0.2,1,10,0,0,0,1,0,0,0,36,Orthodox,160.02,160.02,0.25,4
Jessica Andrade,2021-09-25,12,7,0,1,0,6.24,0.5,0.4,2.9,0.55,4,42,4,0,1,5,4,2,0,30,Orthodox,154.94,157.48,0.631578947368421,19
Jessica Eye,2021-07-10,5,8,0,2,0,3.96,0.36,0.5,0.55,0.44,3,42,1,0,2,2,1,0,0,34,Orthodox,167.64,167.64,0.38461538461538464,13
Jessica Penne,2021-08-07,5,4,0,0,1,2.41,0.34,0.7,1.57,0.25,2,24,1,0,2,0,1,2,0,38,Orthodox,165.1,170.18,0.5555555555555556,9
Jessica Rakoczy,2015-04-25,0,1,0,1,0,4.0,0.8,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,38,Orthodox,170.18,172.72,0.0,1
Jessica-Rose Clark,2018-06-23,2,0,0,0,2,78.0,0.57,1.0,2.0,0.66,2,6,0,0,1,1,0,0,0,30,Orthodox,165.1,162.56,1.0,2
Jessin Ayari,2020-10-03,1,2,0,2,0,3.58,0.38,0.3,0.0,0.0,1,9,0,0,1,0,0,0,0,28,Orthodox,182.88,185.42,0.3333333333333333,3
Jesus Pinedo,2019-03-23,1,0,0,0,1,60.0,0.42,0.0,5.0,1.0,1,3,0,0,0,1,0,0,0,22,Southpaw,177.8,187.96,1.0,1
Ji Yeon Kim,2021-09-04,3,3,0,1,0,5.04,0.34,0.0,0.0,0.0,2,17,0,0,2,0,1,0,0,31,Orthodox,170.18,182.88,0.5,6
Jim Alers,2016-07-23,1,2,0,2,0,31.33333333,0.403333333,0.333333333,1.0,0.3,1,7,0,0,1,0,0,0,0,29,Orthodox,175.26,180.34,0.3333333333333333,3
Jim Crute,2020-02-22,2,1,0,1,0,4.56,0.57,2.3,0.58,1.0,2,5,0,0,0,0,1,1,0,23,Orthodox,187.96,187.96,0.6666666666666666,3
Jim Miller,2021-04-10,21,14,0,1,0,2.65,0.4,1.8,1.63,0.43,7,80,0,0,2,6,3,10,0,37,Southpaw,172.72,180.34,0.6,35
Jimi Manuwa,2019-06-01,6,5,0,3,0,26.09090909,0.537272727,0.181818182,0.272727273,0.090909091,3,21,0,0,0,1,3,0,2,39,Orthodox,185.42,200.66,0.5454545454545454,11
Jimmie Rivera,2021-02-27,7,3,0,0,1,4.03,0.4,0.1,0.88,0.27,5,26,0,0,1,5,1,0,0,31,Orthodox,162.56,172.72,0.7,10
Jimmy Crute,2021-04-24,5,1,0,0,2,4.26,0.56,2.1,4.97,0.8,3,8,0,0,0,0,3,2,0,25,Orthodox,187.96,187.96,0.8333333333333334,6
Jimmy Flick,2020-12-19,2,0,0,0,2,1.99,0.58,7.2,1.81,0.5,2,0,0,0,0,0,0,0,0,30,Orthodox,170.18,172.72,1.0,2
Jimmy Wallhead,2017-06-03,0,1,0,1,0,47.0,0.34,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,33,Orthodox,177.8,185.42,0.0,1
Jimy Hettes,2015-04-18,3,2,0,1,0,41.8,0.6,1.2,4.2,0.414,2,13,0,0,0,1,0,2,0,27,Southpaw,175.26,180.34,0.6,5
Jin Soo Son,2019-07-20,0,1,0,1,0,5.1,0.36,0.0,1.5,0.25,0,3,0,0,0,0,0,0,0,26,Orthodox,167.64,175.26,0.0,1
Jinh Yu Frey,2021-07-31,1,2,0,0,1,2.86,0.44,0.5,0.78,0.37,1,9,0,0,0,1,0,0,0,36,Southpaw,160.02,165.1,0.3333333333333333,3
Jiri Prochazka,2021-05-01,1,0,0,0,1,7.19,0.52,0.0,0.98,1.0,1,2,0,0,0,0,1,0,0,28,Orthodox,190.5,203.2,1.0,1
Joachim Christensen,2017-05-13,1,1,0,0,1,45.5,0.415,0.0,0.0,0.0,1,5,0,0,0,0,1,0,0,38,Orthodox,190.5,193.04,0.5,2
Joanna Jedrzejczyk,2020-03-07,10,3,0,0,1,6.18,0.47,0.1,0.3,0.62,8,50,9,0,1,7,2,0,0,32,Orthodox,167.64,165.1,0.7692307692307693,13
Joanne Calderwood,2021-06-12,7,5,0,0,1,6.75,0.5,0.4,1.62,0.55,2,28,0,0,1,4,1,1,0,35,Orthodox,167.64,165.1,0.5833333333333334,12
Joaquim Silva,2021-06-19,4,2,0,1,0,3.9,0.37,0.7,0.23,0.5,3,15,0,0,2,0,2,0,0,32,Southpaw,172.72,175.26,0.6666666666666666,6
Joaquin Buckley,2021-09-18,2,2,0,1,0,4.16,0.37,0.0,0.8,0.16,2,8,0,0,0,0,2,0,0,27,Southpaw,177.8,193.04,0.5,4
Joby Sanchez,2018-11-10,1,3,0,2,0,33.5,0.2625,0.25,0.5,0.25,1,9,0,0,1,0,0,0,0,27,Orthodox,167.64,172.72,0.25,4
Jocelyn Jones-Lybarger,2017-01-15,0,2,0,2,0,54.0,0.3,0.0,0.5,0.5,0,6,0,0,0,0,0,0,0,31,Orthodox,170.18,162.56,0.0,2
Jodie Esquibel,2019-08-17,0,3,0,3,0,4.1,0.31,0.0,0.75,0.21,0,9,0,0,0,0,0,0,0,33,Orthodox,154.94,162.56,0.0,3
Joe Brammer,2010-05-29,0,1,0,1,0,3.0,0.15,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,26,Orthodox,172.72,177.8,0.0,1
Joe Doerksen,2010-12-11,2,6,0,1,0,13.375,0.5825,1.5,1.5,0.34875,1,19,0,0,0,0,0,2,0,33,Orthodox,182.88,190.5,0.25,8
Joe Duffy,2020-07-18,4,3,0,2,0,2.56,0.33,0.8,0.75,0.6,2,14,0,0,0,1,1,2,0,32,Orthodox,177.8,185.42,0.5714285714285714,7
Joe Lauzon,2018-04-07,14,11,0,2,0,21.28,0.424,1.16,1.32,0.3984,3,50,0,0,1,1,4,7,1,33,Orthodox,177.8,180.34,0.56,25
